Site_no,DateTime,Value
65909,2014,0.224
65909,2015,0.227
65909,2016,0.217
65909,2017,0.221
65909,2018,0.216
65909,2019,0.205
65909,2020,0.213
65909,2021,0.217
65909,2022,0.221
65909,2023,0.223
65909,2100,0.223
65909,2101,0.227
65909,2102,0.232
65909,2103,0.234
65909,2104,0.235
65909,2105,0.236
65909,2106,0.234
65909,2107,0.237
65909,2108,0.235
65909,2109,0.237
65909,2110,0.235
65909,2111,0.235
65909,2124,0.238
65909,2113,0.228
65909,2114,0.229
65909,2115,0.228
65909,2116,0.225
65909,2117,0.223
65909,2118,0.223
65909,2119,0.223
65909,2120,0.224
65909,2121,0.225
65909,2122,0.230
65909,2123,0.233
65909,2200,0.235
65909,2201,0.235
65909,2202,0.235
65909,2203,0.236
65909,2204,0.236
65909,2205,0.237
65909,2206,0.242
65909,2207,0.242
65909,2208,0.247
65909,2209,0.250
65909,2210,0.247
65909,2211,0.251
65909,2224,0.248
65909,2213,0.244
65909,2214,0.244
65909,2215,0.239
65909,2216,0.233
65909,2217,0.229
65909,2218,0.212
65909,2219,0.219
65909,2220,0.215
65909,2221,0.223
65909,2222,0.226
65909,2223,0.226
65909,2300,0.231
65909,2301,0.234
65909,2302,0.234
65909,2303,0.236
65909,2304,0.237
65909,2305,0.236
65909,2306,0.235
65909,2307,0.229
65909,2308,0.223
65909,2309,0.236
65909,2310,0.234
65909,2311,0.236
65909,2324,0.236
65909,2313,0.238
65909,2314,0.244
65909,2315,0.246
65909,2316,0.244
65909,2317,0.242
65909,2318,0.242
65909,2319,0.240
65909,2320,0.243
65909,2321,0.245
65909,2322,0.249
65909,2323,0.254
65909,2400,0.259
65909,2401,0.263
65909,2402,0.263
65909,2403,0.264
65909,2404,0.265
65909,2405,0.264
65909,2406,0.265
65909,2407,0.262
65909,2408,0.264
65909,2409,0.264
65909,2410,0.262
65909,2411,0.257
65909,2424,0.258
65909,2413,0.248
65909,2414,0.247
65909,2415,0.246
65909,2416,0.244
65909,2417,0.241
65909,2418,0.242
65909,2419,0.240
65909,2420,0.241
65909,2421,0.241
65909,2422,0.244
65909,2423,0.246
65909,2500,0.247
65909,2501,0.248
65909,2502,0.249
65909,2503,0.250
65909,2504,0.252
65909,2505,0.254
65909,2506,0.254
65909,2507,0.248
65909,2508,0.254
65909,2509,0.257
65909,2510,0.256
65909,2511,0.260
65909,2524,0.254
65909,2513,0.248
65909,2514,0.245
65909,2515,0.241
65909,2516,0.235
65909,2517,0.231
65909,2518,0.225
65909,2519,0.227
65909,2520,0.227
65909,2521,0.230
65909,2522,0.233
65909,2523,0.238
65909,2600,0.241
65909,2601,0.240
65909,2602,0.238
65909,2603,0.243
65909,2604,0.245
65909,2605,0.246
65909,2606,0.249
65909,2607,0.248
65909,2608,0.249
65909,2609,0.244
65909,2610,0.239
65909,2611,0.238
65909,2624,0.234
65909,2613,0.227
65909,2614,0.225
65909,2615,0.223
65909,2616,0.213
65909,2617,0.211
65909,2618,0.217
65909,2619,0.217
65909,2620,0.220
65909,2621,0.220
65909,2622,0.224
65909,2623,0.226
65909,2700,0.227
65909,2701,0.224
65909,2702,0.227
65909,2703,0.224
65909,2704,0.230
65909,2705,0.223
65909,2706,0.224
65909,2707,0.215
65909,2708,0.226
65909,2709,0.217
65909,2710,0.215
65909,2711,0.206
65909,2724,0.205
65909,2713,0.194
65909,2714,0.184
65909,2715,0.254
65909,2716,0.410
65909,2717,0.411
65909,2718,0.417
65909,2719,0.421
65909,2720,0.405
65909,2721,0.425
65909,2722,0.418
65909,2723,0.429
65909,2800,0.429
65909,2801,0.436
65909,2802,0.441
65909,2803,0.431
65909,2804,0.427
65909,2805,0.436
65909,2806,0.432
65909,2807,0.434
65909,2808,0.429
65909,2809,0.446
65909,2810,0.449
65909,2811,0.434
65909,2824,0.427
65909,2813,0.421
65909,2814,0.416
65909,2815,0.421
65909,2816,0.414
65909,2817,0.331
65909,2818,0.335
65909,2819,0.336
65909,2820,0.338
65909,2821,0.344
65909,2822,0.354
65909,2823,0.359
65909,2900,0.365
65909,2901,0.369
65909,2902,0.376
65909,2903,0.376
65909,2904,0.372
65909,2905,0.379
65909,2906,0.382
65909,2907,0.385
65909,2908,0.385
65909,2909,0.381
65909,2910,0.380
65909,2911,0.377
65909,2924,0.352
65909,2913,0.353
65909,2914,0.339
65909,2915,0.333
65909,2916,0.325
65909,2917,0.334
65909,2918,0.329
65909,2919,0.327
65909,2920,0.338
65909,2921,0.344
65909,2922,0.353
65909,2923,0.360
65909,3000,0.365
65909,3001,0.373
65909,3002,0.377
65909,3003,0.382
65909,3004,0.385
65909,3005,0.388
65909,3006,0.380
65909,3007,0.381
